Region,Council,Ward,Total_Pop,Male_Pop,Female_Pop
GEITA,GEITA DISTRICT COUNCIL,Nkome,43768,21285,22483
GEITA,GEITA DISTRICT COUNCIL,Katoma,11609,5879,5730
GEITA,GEITA DISTRICT COUNCIL,Nzera,27269,13515,13754
GEITA,GEITA DISTRICT COUNCIL,Lwenzera,30204,14764,15440
GEITA,GEITA DISTRICT COUNCIL,Kamhanga,18264,9142,9122
GEITA,GEITA DISTRICT COUNCIL,Bugalama,18440,9125,9315
GEITA,GEITA DISTRICT COUNCIL,Lubanga,13812,6959,6853
GEITA,GEITA DISTRICT COUNCIL,Isulwabutundwe,14246,7047,7199
GEITA,GEITA DISTRICT COUNCIL,Nyamboge,11779,5843,5936
GEITA,GEITA DISTRICT COUNCIL,Izumacheli,5627,3086,2541
GEITA,GEITA DISTRICT COUNCIL,Nyawilimilwa,43795,21328,22467
GEITA,GEITA DISTRICT COUNCIL,Kamena,14811,7229,7582
GEITA,GEITA DISTRICT COUNCIL,Nyamalimbe,20241,10117,10124
GEITA,GEITA DISTRICT COUNCIL,Bujula,11715,5879,5836
GEITA,GEITA DISTRICT COUNCIL,Bukoli,22442,10997,11445
GEITA,GEITA DISTRICT COUNCIL,Butobela,20187,10337,9850
GEITA,GEITA DISTRICT COUNCIL,Nyarugusu,55375,27994,27381
GEITA,GEITA DISTRICT COUNCIL,Nyakamwaga,25620,12840,12780
GEITA,GEITA DISTRICT COUNCIL,Rwamgasa,72133,35696,36437
GEITA,GEITA DISTRICT COUNCIL,Busanda,23543,11553,11990
GEITA,GEITA DISTRICT COUNCIL,Nyalwanzaja,12670,6296,6374
GEITA,GEITA DISTRICT COUNCIL,Nyaruyeye,15830,7876,7954
GEITA,GEITA DISTRICT COUNCIL,Butundwe,9513,4890,4623
GEITA,GEITA DISTRICT COUNCIL,Magenge,17353,9120,8233
GEITA,GEITA DISTRICT COUNCIL,Kaseme,21091,10574,10517
GEITA,GEITA DISTRICT COUNCIL,Katoro,92192,42651,49541
GEITA,GEITA DISTRICT COUNCIL,Nyamigota,32372,15701,16671
GEITA,GEITA DISTRICT COUNCIL,Nyakagomba,24028,12061,11967
GEITA,GEITA DISTRICT COUNCIL,Nyachiluluma,15718,7905,7813
GEITA,GEITA DISTRICT COUNCIL,Bukondo,17485,8901,8584
GEITA,GEITA DISTRICT COUNCIL,Chigunga,11602,5692,5910
GEITA,GEITA DISTRICT COUNCIL,Nyamwilolelwa,29072,14452,14620
GEITA,GEITA DISTRICT COUNCIL,Ludete,106768,49756,57012
GEITA,GEITA TOWN COUNCIL,Nyankumbu,87367,41685,45682
GEITA,GEITA TOWN COUNCIL,Bombambili,4571,2209,2362
GEITA,GEITA TOWN COUNCIL,Mtakuja,26676,13212,13464
GEITA,GEITA TOWN COUNCIL,Mgusu,31092,17918,13174
GEITA,GEITA TOWN COUNCIL,Kalangalala,57881,27356,30525
GEITA,GEITA TOWN COUNCIL,Buhalahala,62693,29853,32840
GEITA,GEITA TOWN COUNCIL,Nyanguku,12077,6076,6001
GEITA,GEITA TOWN COUNCIL,Ihanamilo,12751,6325,6426
GEITA,GEITA TOWN COUNCIL,Kasamwa,18751,9022,9729
GEITA,GEITA TOWN COUNCIL,Bulela,11439,5767,5672
GEITA,GEITA TOWN COUNCIL,Shiloleli,7603,3770,3833
GEITA,GEITA TOWN COUNCIL,Kanyala,17815,8608,9207
GEITA,GEITA TOWN COUNCIL,Bung'wangoko,10955,5470,5485
GEITA,GEITA TOWN COUNCIL,Shabaka,19045,9643,9402
GEITA,GEITA TOWN COUNCIL,Mwingiro,11314,5804,5510
GEITA,GEITA TOWN COUNCIL,Nyabulanda,12783,6472,6311
GEITA,GEITA TOWN COUNCIL,Nyang'hwale,12027,5856,6171
GEITA,GEITA TOWN COUNCIL,Kaboha,9402,4632,4770
GEITA,GEITA TOWN COUNCIL,Busolwa,18658,9367,9291
GEITA,GEITA TOWN COUNCIL,Kakora,14829,7330,7499
GEITA,GEITA TOWN COUNCIL,Nyijundu,16985,8363,8622
GEITA,GEITA TOWN COUNCIL,Nyamtukuza,7975,4103,3872
GEITA,GEITA TOWN COUNCIL,Nyugwa,19809,10043,9766
GEITA,GEITA TOWN COUNCIL,Kharumwa,25882,12577,13305
GEITA,GEITA TOWN COUNCIL,Izunya,13103,6974,6129
GEITA,GEITA TOWN COUNCIL,Bukwimba,13069,6510,6559
GEITA,GEITA TOWN COUNCIL,Kafita,17846,9163,8683
GEITA,GEITA TOWN COUNCIL,Nundu,13076,6658,6418
GEITA,Mbogwe District Council,Lugunga,26801,13535,13266
GEITA,Mbogwe District Council,Nyakafulu,66060,32271,33789
GEITA,Mbogwe District Council,Bukandwe,16786,8802,7984
GEITA,Mbogwe District Council,Nhomolwa,11371,5593,5778
GEITA,Mbogwe District Council,Masumbwe,35660,17482,18178
GEITA,Mbogwe District Council,Iponya,19651,9839,9812
GEITA,Mbogwe District Council,Nanda,13698,6823,6875
GEITA,Mbogwe District Council,Mbogwe,14952,7487,7465
GEITA,Mbogwe District Council,Ngemo,17143,8503,8640
GEITA,Mbogwe District Council,Ushirika,10509,5223,5286
GEITA,Mbogwe District Council,Nyasato,16778,8413,8365
GEITA,Mbogwe District Council,Bunigonzi,8146,3945,4201
GEITA,Mbogwe District Council,Ikobe,16026,7901,8125
GEITA,Mbogwe District Council,Lulembela,39899,18946,20953
GEITA,Mbogwe District Council,Ikunguigazi,16070,7893,8177
GEITA,Mbogwe District Council,Isebya,16721,8280,8441
GEITA,Mbogwe District Council,Ilolangulu,16584,8221,8363
GEITA,Bukombe District Council,Lyambamgongo,7421,3760,3661
GEITA,Bukombe District Council,Bukombe,18302,9092,9210
GEITA,Bukombe District Council,Bugelenga,13358,6547,6811
GEITA,Bukombe District Council,Iyogelo,10150,5130,5020
GEITA,Bukombe District Council,Ng'anzo,14059,7082,6977
GEITA,Bukombe District Council,Butinzya,12920,6391,6529
GEITA,Bukombe District Council,Ushirombo,11249,5567,5682
GEITA,Bukombe District Council,Igulwa,21819,10664,11155
GEITA,Bukombe District Council,Katente,22323,10603,11720
GEITA,Bukombe District Council,Bulangwa,28183,13272,14911
GEITA,Bukombe District Council,Katome,11337,5736,5601
GEITA,Bukombe District Council,Bulega,20718,10130,10588
GEITA,Bukombe District Council,Runzewe Mashariki,28237,13916,14321
GEITA,Bukombe District Council,Runzewe Magharibi,23906,11757,12149
GEITA,Bukombe District Council,Namonge,64641,31989,32652
GEITA,Bukombe District Council,Uyovu,70659,33704,36955
GEITA,Bukombe District Council,Busonzo,27820,14575,13245
GEITA,Chato District Council,Ichwankima,9433,4709,4724
GEITA,Chato District Council,Kachwamba,10155,5011,5144
GEITA,Chato District Council,Kasenga,21423,10733,10690
GEITA,Chato District Council,Ilemela,11858,6062,5796
GEITA,Chato District Council,Muganza,42375,20191,22184
GEITA,Chato District Council,Bwongera,16993,8629,8364
GEITA,Chato District Council,Kigongo,33896,16789,17107
GEITA,Chato District Council,Nyamirembe,21571,10707,10864
GEITA,Chato District Council,Chato,25771,12030,13741
GEITA,Chato District Council,Muungano,23710,11476,12234
GEITA,Chato District Council,Bwina,12054,6022,6032
GEITA,Chato District Council,Katende,4890,2412,2478
GEITA,Chato District Council,Ilyamchele,9583,4612,4971
GEITA,Chato District Council,Bukome,21304,10751,10553
GEITA,Chato District Council,Makurugusi,45137,22453,22684
GEITA,Chato District Council,Buseresere,53456,25529,27927
GEITA,Chato District Council,Butengo rumasa,22283,10708,11575
GEITA,Chato District Council,Iparamasa,39898,19873,20025
GEITA,Chato District Council,Buziku,29724,14830,14894
GEITA,Chato District Council,Nyarutembo,24000,12081,11919
GEITA,Chato District Council,Bwanga,69894,32991,36903
GEITA,Chato District Council,Bwera,18495,9113,9382
GEITA,Chato District Council,Minkoto,17060,8426,8634
SONGWE,Momba District Council,Chilulumo,15636,7259,8377
SONGWE,Momba District Council,Kamsamba,23456,11582,11874
SONGWE,Momba District Council,Ivuna,26793,12668,14125
SONGWE,Momba District Council,Mpapa,9776,4528,5248
SONGWE,Momba District Council,Mkulwe,14233,6818,7415
SONGWE,Momba District Council,Mkomba,18433,8592,9841
SONGWE,Momba District Council,Chitete,29198,13793,15405
SONGWE,Momba District Council,Msangano,21284,10443,10841
SONGWE,Momba District Council,Nkangamo,16804,8211,8593
SONGWE,Momba District Council,Ndalambo,9643,4669,4974
SONGWE,Momba District Council,Kapele,25442,12391,13051
SONGWE,Momba District Council,Nzoka,18619,8796,9823
SONGWE,Momba District Council,Myunga,20814,10081,10733
SONGWE,Momba District Council,Ikana,9650,4693,4957
SONGWE,Tunduma Town Council,Chiwezi,10570,5169,5401
SONGWE,Tunduma Town Council,Katete,15683,7315,8368
SONGWE,Tunduma Town Council,Mpemba,28732,13662,15070
SONGWE,Tunduma Town Council,Mpande,10652,5187,5465
SONGWE,Tunduma Town Council,Chapwa,18358,8784,9574
SONGWE,Tunduma Town Council,Sogea,16786,8028,8758
SONGWE,Tunduma Town Council,Kaloleni,8827,4285,4542
SONGWE,Tunduma Town Council,Maporomoko,7570,3580,3990
SONGWE,Tunduma Town Council,Tunduma,3351,1672,1679
SONGWE,Tunduma Town Council,Majengo,12802,5940,6862
SONGWE,Tunduma Town Council,Chipaka,22042,10497,11545
SONGWE,Tunduma Town Council,Muungano,19571,9272,10299
SONGWE,Tunduma Town Council,Mwakakati,16143,7668,8475
SONGWE,Tunduma Town Council,Uwanjani,14720,6887,7833
SONGWE,Tunduma Town Council,Makambini,13502,6396,7106
SONGWE,Songwe District Council,Gua,9668,4914,4754
SONGWE,Songwe District Council,Ngwala,8985,4643,4342
SONGWE,Songwe District Council,Kapalala,14060,6864,7196
SONGWE,Songwe District Council,Udinde,7219,3582,3637
SONGWE,Songwe District Council,Mbangala,17878,9914,7964
SONGWE,Songwe District Council,Saza,15111,8622,6489
SONGWE,Songwe District Council,Mkwajuni,30314,14616,15698
SONGWE,Songwe District Council,Mwambani,11534,5704,5830
SONGWE,Songwe District Council,Kanga,13708,6595,7113
SONGWE,Songwe District Council,Ifwenkenya,10951,5288,5663
SONGWE,Songwe District Council,Galula,10076,4841,5235
SONGWE,Songwe District Council,Chang’ombe,12701,6050,6651
SONGWE,Songwe District Council,Mbuyuni,11899,5779,6120
SONGWE,Songwe District Council,Magamba,17055,8231,8824
SONGWE,Songwe District Council,Totowe,6260,3268,2992
SONGWE,Songwe District Council,Mpona,10284,4885,5399
SONGWE,Songwe District Council,Namkukwe,11099,5235,5864
SONGWE,Songwe District Council,Manda,10327,4989,5338
SONGWE,Mbozi District Council,Msia,20289,9616,10673
SONGWE,Mbozi District Council,Isalalo,7362,3535,3827
SONGWE,Mbozi District Council,Nanyala,10492,4973,5519
SONGWE,Mbozi District Council,Ruanda,10313,4995,5318
SONGWE,Mbozi District Council,Iyula,19340,9239,10101
SONGWE,Mbozi District Council,Mlangali,18314,8729,9585
SONGWE,Mbozi District Council,Idiwili,14850,7042,7808
SONGWE,Mbozi District Council,Ihanda,23533,11003,12530
SONGWE,Mbozi District Council,Nyimbili,12795,6175,6620
SONGWE,Mbozi District Council,Ipunga,10246,4773,5473
SONGWE,Mbozi District Council,Ukwile,10578,5138,5440
SONGWE,Mbozi District Council,Vwawa,26911,12457,14454
SONGWE,Mbozi District Council,Hezya,8908,4256,4652
SONGWE,Mbozi District Council,Kilimampimbi,6299,3037,3262
SONGWE,Mbozi District Council,Ilolo,9586,4315,5271
SONGWE,Mbozi District Council,Ichenjezya,7625,3556,4069
SONGWE,Mbozi District Council,Hasanga,17293,8124,9169
SONGWE,Mbozi District Council,Hasamba,5969,2880,3089
SONGWE,Mbozi District Council,Bara,20561,9606,10955
SONGWE,Mbozi District Council,Nambinzo,29757,14282,15475
SONGWE,Mbozi District Council,Itaka,19550,9174,10376
SONGWE,Mbozi District Council,Halungu,26928,12706,14222
SONGWE,Mbozi District Council,Isansa,17614,8381,9233
SONGWE,Mbozi District Council,Igamba,27812,13127,14685
SONGWE,Mbozi District Council,Magamba,17259,8228,9031
SONGWE,Mbozi District Council,Itumpi,12564,6021,6543
SONGWE,Mbozi District Council,Shiwinga,11624,5621,6003
SONGWE,Mbozi District Council,Mahenje,19781,9493,10288
SONGWE,Mbozi District Council,Mlowo,66446,31154,35292
SONGWE,Ileje District Council,Itumba,10566,4912,5654
SONGWE,Ileje District Council,Itale,6933,3210,3723
SONGWE,Ileje District Council,Ibaba,8210,3790,4420
SONGWE,Ileje District Council,Ndola,6741,3089,3652
SONGWE,Ileje District Council,Bupigu,5623,2651,2972
SONGWE,Ileje District Council,Isongole,14157,6478,7679
SONGWE,Ileje District Council,Chitete,10118,4752,5366
SONGWE,Ileje District Council,Mbebe,10083,4875,5208
SONGWE,Ileje District Council,Mlale,5831,2751,3080
SONGWE,Ileje District Council,Luswisi,4155,1994,2161
SONGWE,Ileje District Council,Ngulilo,5292,2493,2799
SONGWE,Ileje District Council,Lubanda,8176,3906,4270
SONGWE,Ileje District Council,Ngulugulu,4118,2060,2058
SONGWE,Ileje District Council,Sange,4237,2042,2195
SONGWE,Ileje District Council,Ikinga,6352,3039,3313
SONGWE,Ileje District Council,Kafule,6147,2873,3274
SONGWE,Ileje District Council,Malangali,6098,2832,3266
SONGWE,Ileje District Council,Kalembo,3032,1410,1622
KASKAZINI UNGUJA,Kaskazini A District Council,Kigunda,2509,1196,1313
KASKAZINI UNGUJA,Kaskazini A District Council,Kilindi,5790,2819,2971
KASKAZINI UNGUJA,Kaskazini A District Council,Banda Kuu,7307,3614,3693
KASKAZINI UNGUJA,Kaskazini A District Council,Kiungani,10302,4923,5379
KASKAZINI UNGUJA,Kaskazini A District Council,Fukuchani,2360,1169,1191
KASKAZINI UNGUJA,Kaskazini A District Council,Kidoti,3713,1819,1894
KASKAZINI UNGUJA,Kaskazini A District Council,Tazari,4066,1956,2110
KASKAZINI UNGUJA,Kaskazini A District Council,Kilimani Tazari,2839,1381,1458
KASKAZINI UNGUJA,Kaskazini A District Council,Bwereu,2135,1060,1075
KASKAZINI UNGUJA,Kaskazini A District Council,Kivunge,4806,2326,2480
KASKAZINI UNGUJA,Kaskazini A District Council,Muwange,4061,1990,2071
KASKAZINI UNGUJA,Kaskazini A District Council,Pitanazako,4911,2405,2506
KASKAZINI UNGUJA,Kaskazini A District Council,Potoa,2855,1323,1532
KASKAZINI UNGUJA,Kaskazini A District Council,Kijini Matemwe,2833,1344,1489
KASKAZINI UNGUJA,Kaskazini A District Council,Kigomani,3749,1883,1866
KASKAZINI UNGUJA,Kaskazini A District Council,Kigongoni,1634,842,792
KASKAZINI UNGUJA,Kaskazini A District Council,Juga Kuu,2031,988,1043
KASKAZINI UNGUJA,Kaskazini A District Council,Mbuyutende,2793,1390,1403
KASKAZINI UNGUJA,Kaskazini A District Council,Mkwajuni,6135,3071,3064
KASKAZINI UNGUJA,Kaskazini A District Council,Kibeni,3743,1825,1918
KASKAZINI UNGUJA,Kaskazini A District Council,Moga,1971,913,1058
KASKAZINI UNGUJA,Kaskazini A District Council,Chutama,2124,1044,1080
KASKAZINI UNGUJA,Kaskazini A District Council,Kidombo,4836,2439,2397
KASKAZINI UNGUJA,Kaskazini A District Council,Matemwe Kaskazini,1828,902,926
KASKAZINI UNGUJA,Kaskazini A District Council,Gamba,3346,1582,1764
KASKAZINI UNGUJA,Kaskazini A District Council,Matemwe Kusini,6152,3021,3131
KASKAZINI UNGUJA,Kaskazini A District Council,Pwani Mchangani,5448,2750,2698
KASKAZINI UNGUJA,Kaskazini A District Council,Kikobweni,3121,1543,1578
KASKAZINI UNGUJA,Kaskazini A District Council,Bandamaji,1682,853,829
KASKAZINI UNGUJA,Kaskazini A District Council,Kinyasini,6390,3073,3317
KASKAZINI UNGUJA,Kaskazini A District Council,Kandwi,3104,1546,1558
KASKAZINI UNGUJA,Kaskazini A District Council,Chaani Masingini,5143,2499,2644
KASKAZINI UNGUJA,Kaskazini A District Council,Mchenza Shauri,1025,506,519
KASKAZINI UNGUJA,Kaskazini A District Council,Chaani Kubwa,4145,2096,2049
KASKAZINI UNGUJA,Kaskazini A District Council,Mkokotoni,5999,3005,2994
KASKAZINI UNGUJA,Kaskazini A District Council,Mto wa Pwani,3503,2041,1462
KASKAZINI UNGUJA,Kaskazini A District Council,Pale,1411,703,708
KASKAZINI UNGUJA,Kaskazini A District Council,Mchangani,1475,743,732
KASKAZINI UNGUJA,Kaskazini A District Council,Kipange,1155,562,593
KASKAZINI UNGUJA,Kaskazini A District Council,Muwanda,984,517,467
KASKAZINI UNGUJA,Kaskazini A District Council,Gomani,1114,490,624
KASKAZINI UNGUJA,Kaskazini A District Council,Uvivini,4279,1955,2324
KASKAZINI UNGUJA,Kaskazini A District Council,Mtakuja,2741,1245,1496
KASKAZINI UNGUJA,Kaskazini A District Council,Jongowe,3821,1812,2009
KASKAZINI UNGUJA,Kaskazini B Town Council,Mnyimbi,2020,1000,1020
KASKAZINI UNGUJA,Kaskazini B Town Council,Donge Mbiji,1899,937,962
KASKAZINI UNGUJA,Kaskazini B Town Council,Donge Pwani,1907,960,947
KASKAZINI UNGUJA,Kaskazini B Town Council,Mkataleni,6026,2990,3036
KASKAZINI UNGUJA,Kaskazini B Town Council,Donge Mtambile,2579,1219,1360
KASKAZINI UNGUJA,Kaskazini B Town Council,Donge Karange,1479,754,725
